2025-10-25 18:33:27,1490.0,1515.0,1543.4,1559.65
2025-10-27T16:15:08.393636,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:15:08.638161,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:15:08.878554,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:15:09.121720,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:15:09.366467,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:16:09.776531,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:16:10.026827,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:16:10.273402,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:16:10.504255,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:16:10.773257,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:16:11.022079,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:16:11.284920,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:17:11.666025,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:17:12.149619,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:17:12.397211,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:17:12.646795,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:17:12.886801,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:17:13.159961,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:17:13.410798,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:18:13.854144,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:18:14.147385,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:18:14.422560,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:18:14.672159,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:18:14.921124,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:18:15.170212,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:18:15.432885,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:19:15.854149,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:19:16.336599,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:19:16.572074,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:19:16.816505,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:19:17.065778,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:19:17.331192,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:19:17.568671,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:20:17.936837,oficial,1410,1460,0,0,0.0,0.0
